year,round,driverId,points,position,positionText,Wins
2013,9,gutierrez,0,18,18,0
2013,9,jules_bianchi,0,19,19,0
2013,9,pic,0,20,20,0
2013,9,chilton,0,21,21,0
2013,9,garde,0,22,22,0
2014,9,rosberg,165,1,1,3
2014,9,hamilton,161,2,2,5
2014,9,ricciardo,98,3,3,1
2014,9,alonso,87,4,4,0
2014,9,bottas,73,5,5,0
2014,9,vettel,70,6,6,0
2014,9,hulkenberg,63,7,7,0
2014,9,button,55,8,8,0
2014,9,kevin_magnussen,35,9,9,0
2014,9,massa,30,10,10,0
2014,9,perez,28,11,11,0
2014,9,raikkonen,19,12,12,0
2014,9,vergne,9,13,13,0
2014,9,grosjean,8,14,14,0
2014,9,kvyat,6,15,15,0
2014,9,jules_bianchi,2,16,16,0
2014,9,sutil,0,17,17,0
2014,9,ericsson,0,18,18,0
2014,9,maldonado,0,19,19,0
2014,9,gutierrez,0,20,20,0
2014,9,chilton,0,21,21,0
2014,9,kobayashi,0,22,22,0
2015,9,hamilton,194,1,1,5
2015,9,rosberg,177,2,2,3
2015,9,vettel,135,3,3,1
2015,9,bottas,77,4,4,0
2015,9,raikkonen,76,5,5,0
2015,9,massa,74,6,6,0
2015,9,ricciardo,36,7,7,0
2015,9,kvyat,27,8,8,0
2015,9,hulkenberg,24,9,9,0
2015,9,grosjean,17,10,10,0
2015,9,nasr,16,11,11,0
2015,9,perez,15,12,12,0
2015,9,maldonado,12,13,13,0
2015,9,max_verstappen,10,14,14,0
2015,9,sainz,9,15,15,0
2015,9,ericsson,5,16,16,0
2015,9,button,4,17,17,0
2015,9,alonso,1,18,18,0
2015,9,merhi,0,19,19,0
2015,9,stevens,0,20,20,0
2015,9,kevin_magnussen,0,21,21,0
2016,9,rosberg,153,1,1,5
2016,9,hamilton,142,2,2,3
2016,9,vettel,96,3,3,0
2016,9,raikkonen,96,4,4,0
2016,9,ricciardo,88,5,5,0
2016,9,max_verstappen,72,6,6,1
2016,9,bottas,54,7,7,0
2016,9,perez,39,8,8,0
2016,9,massa,38,9,9,0
2016,9,grosjean,28,10,10,0
2016,9,kvyat,22,11,11,0
2016,9,sainz,22,12,12,0
2016,9,hulkenberg,20,13,13,0
2016,9,alonso,18,14,14,0
2016,9,button,13,15,15,0
2016,9,kevin_magnussen,6,16,16,0
2016,9,wehrlein,1,17,17,0
2016,9,vandoorne,1,18,18,0
2016,9,gutierrez,0,19,19,0
2016,9,jolyon_palmer,0,20,20,0
2016,9,ericsson,0,21,21,0
2016,9,nasr,0,22,22,0
2016,9,haryanto,0,23,23,0
2017,9,vettel,171,1,1,3
2017,9,hamilton,151,2,2,3
2017,9,bottas,136,3,3,2
2017,9,ricciardo,107,4,4,1
2017,9,raikkonen,83,5,5,0
2017,9,perez,50,6,6,0
2017,9,max_verstappen,45,7,7,0
2017,9,ocon,39,8,8,0
2017,9,sainz,29,9,9,0
2017,9,massa,22,10,10,0
2017,9,stroll,18,11,11,0
2017,9,hulkenberg,18,12,12,0
2017,9,grosjean,18,13,13,0
2017,9,kevin_magnussen,11,14,14,0
2017,9,wehrlein,5,15,15,0
2017,9,kvyat,4,16,16,0
2017,9,alonso,2,17,17,0
2017,9,jolyon_palmer,0,18,18,0
2017,9,ericsson,0,19,19,0
2017,9,vandoorne,0,20,20,0
2017,9,giovinazzi,0,21,21,0
2017,9,button,0,22,22,0
2018,9,vettel,146,1,1,3
2018,9,hamilton,145,2,2,3
2018,9,raikkonen,101,3,3,0
2018,9,ricciardo,96,4,4,2
2018,9,max_verstappen,93,5,5,1
2018,9,bottas,92,6,6,0
2018,9,kevin_magnussen,37,7,7,0
2018,9,alonso,36,8,8,0
2018,9,hulkenberg,34,9,9,0
2018,9,sainz,28,10,10,0
2018,9,perez,23,11,11,0
2018,9,ocon,19,12,12,0
2018,9,gasly,18,13,13,0
2018,9,leclerc,13,14,14,0
2018,9,grosjean,12,15,15,0
2018,9,vandoorne,8,16,16,0
2018,9,stroll,4,17,17,0
2018,9,ericsson,3,18,18,0
2018,9,brendon_hartley,1,19,19,0
2018,9,sirotkin,0,20,20,0
2019,9,hamilton,197,1,1,6
2019,9,bottas,166,2,2,2
2019,9,max_verstappen,126,3,3,1
2019,9,vettel,123,4,4,0
2019,9,leclerc,105,5,5,0
2019,9,gasly,43,6,6,0
2019,9,sainz,30,7,7,0
2019,9,norris,22,8,8,0
2019,9,raikkonen,21,9,9,0
2019,9,ricciardo,16,10,10,0
2019,9,hulkenberg,16,11,11,0
2019,9,kevin_magnussen,14,12,12,0
2019,9,perez,13,13,13,0
2019,9,kvyat,10,14,14,0
2019,9,albon,7,15,15,0
2019,9,stroll,6,16,16,0
2019,9,grosjean,2,17,17,0
2019,9,giovinazzi,1,18,18,0
2019,9,russell,0,19,19,0
2019,9,kubica,0,20,20,0
2020,9,hamilton,190,1,1,6
2020,9,bottas,135,2,2,1
2020,9,max_verstappen,110,3,3,1
2020,9,norris,65,4,4,0
2020,9,albon,63,5,5,0
2020,9,stroll,57,6,6,0
2020,9,ricciardo,53,7,7,0
2020,9,leclerc,49,8,8,0
2020,9,perez,44,9,9,0
2020,9,gasly,43,10,10,1
2020,9,sainz,41,11,11,0
2020,9,ocon,30,12,12,0
2020,9,vettel,17,13,13,0
2020,9,kvyat,10,14,14,0
2020,9,hulkenberg,6,15,15,0
2020,9,raikkonen,2,16,16,0
2020,9,giovinazzi,2,17,17,0
2020,9,kevin_magnussen,1,18,18,0
2020,9,latifi,0,19,19,0
2020,9,russell,0,20,20,0
2020,9,grosjean,0,21,21,0
2021,9,max_verstappen,182,1,1,5
2021,9,hamilton,150,2,2,3
2021,9,perez,104,3,3,1
2021,9,norris,101,4,4,0
2021,9,bottas,92,5,5,0
2021,9,leclerc,62,6,6,0
2021,9,sainz,60,7,7,0
2021,9,ricciardo,40,8,8,0
2021,9,gasly,39,9,9,0
2021,9,vettel,30,10,10,0
2021,9,alonso,20,11,11,0
2021,9,stroll,14,12,12,0
2021,9,ocon,12,13,13,0
2021,9,tsunoda,9,14,14,0
2021,9,raikkonen,1,15,15,0
2021,9,giovinazzi,1,16,16,0
2021,9,russell,0,17,17,0
2021,9,mick_schumacher,0,18,18,0
2021,9,mazepin,0,19,19,0
2021,9,latifi,0,20,20,0
2022,9,max_verstappen,175,1,1,6
2022,9,perez,129,2,2,1
2022,9,leclerc,126,3,3,2
2022,9,russell,111,4,4,0
2022,9,sainz,102,5,5,0
2022,9,hamilton,77,6,6,0
2022,9,norris,50,7,7,0
2022,9,bottas,46,8,8,0
2022,9,ocon,39,9,9,0
2022,9,alonso,18,10,10,0
2022,9,gasly,16,11,11,0
2022,9,kevin_magnussen,15,12,12,0
2022,9,ricciardo,15,13,13,0
2022,9,vettel,13,14,14,0
2022,9,tsunoda,11,15,15,0
2022,9,zhou,5,16,16,0
2022,9,albon,3,17,17,0
2022,9,stroll,3,18,18,0
2022,9,mick_schumacher,0,19,19,0
2022,9,hulkenberg,0,20,20,0
2022,9,latifi,0,21,21,0
2010,10,hamilton,145,1,1,2
2010,10,button,133,2,2,2
2010,10,webber,128,3,3,3
2010,10,vettel,121,4,4,2
2010,10,alonso,98,5,5,1
2010,10,rosberg,90,6,6,0
2010,10,kubica,83,7,7,0
2010,10,massa,67,8,8,0
2010,10,michael_schumacher,36,9,9,0
2010,10,sutil,35,10,10,0
2010,10,barrichello,29,11,11,0
2010,10,kobayashi,15,12,12,0
2010,10,liuzzi,12,13,13,0
2010,10,buemi,7,14,14,0
2010,10,petrov,6,15,15,0
2010,10,alguersuari,3,16,16,0
2010,10,hulkenberg,2,17,17,0
2010,10,rosa,0,18,18,0
2010,10,kovalainen,0,19,19,0
2010,10,chandhok,0,20,20,0
2010,10,grassi,0,21,21,0
2010,10,trulli,0,22,22,0
2010,10,bruno_senna,0,23,23,0
2010,10,glock,0,24,24,0
2010,10,yamamoto,0,25,25,0
2011,10,vettel,216,1,1,6
2011,10,webber,139,2,2,0
2011,10,hamilton,134,3,3,2
2011,10,alonso,130,4,4,1
2011,10,button,109,5,5,1
2011,10,massa,62,6,6,0
2011,10,rosberg,46,7,7,0
2011,10,heidfeld,34,8,8,0
2011,10,petrov,32,9,9,0
2011,10,michael_schumacher,32,10,10,0
2011,10,kobayashi,27,11,11,0
2011,10,sutil,18,12,12,0
2011,10,alguersuari,9,13,13,0
2011,10,perez,8,14,14,0
2011,10,buemi,8,15,15,0
2011,10,barrichello,4,16,16,0
2011,10,resta,2,17,17,0
2011,10,rosa,0,18,18,0
2011,10,trulli,0,19,19,0
2011,10,liuzzi,0,20,20,0
2011,10,maldonado,0,21,21,0
2011,10,ambrosio,0,22,22,0
2011,10,kovalainen,0,23,23,0
2011,10,glock,0,24,24,0
2011,10,karthikeyan,0,25,25,0
2011,10,ricciardo,0,26,26,0
2011,10,chandhok,0,27,27,0
2012,10,alonso,154,1,1,3
2012,10,webber,120,2,2,2
2012,10,vettel,110,3,3,1
2012,10,raikkonen,98,4,4,0
2012,10,hamilton,92,5,5,1
2012,10,rosberg,76,6,6,1
2012,10,button,68,7,7,1
2012,10,grosjean,61,8,8,0
2012,10,perez,47,9,9,0
2012,10,kobayashi,33,10,10,0
2012,10,maldonado,29,11,11,1
2012,10,michael_schumacher,29,12,12,0
2012,10,resta,27,13,13,0
2012,10,massa,23,14,14,0
2012,10,hulkenberg,19,15,15,0
2012,10,bruno_senna,18,16,16,0
2012,10,vergne,4,17,17,0
2012,10,ricciardo,2,18,18,0
2012,10,kovalainen,0,19,19,0
2012,10,petrov,0,20,20,0
2012,10,glock,0,21,21,0
2012,10,pic,0,22,22,0
2012,10,karthikeyan,0,23,23,0
2012,10,rosa,0,24,24,0
2013,10,vettel,172,1,1,4
2013,10,raikkonen,134,2,2,1
2013,10,alonso,133,3,3,2
2013,10,hamilton,124,4,4,1
2013,10,webber,105,5,5,0
2013,10,rosberg,84,6,6,2
2013,10,massa,61,7,7,0
2013,10,grosjean,49,8,8,0
2013,10,button,39,9,9,0
2013,10,resta,36,10,10,0
2013,10,sutil,23,11,11,0
2013,10,perez,18,12,12,0
2013,10,vergne,13,13,13,0
2013,10,ricciardo,11,14,14,0
2013,10,hulkenberg,7,15,15,0
2013,10,maldonado,1,16,16,0
2013,10,bottas,0,17,17,0
2013,10,gutierrez,0,18,18,0
2013,10,jules_bianchi,0,19,19,0
2013,10,pic,0,20,20,0
2013,10,garde,0,21,21,0
2013,10,chilton,0,22,22,0
2014,10,rosberg,190,1,1,4
2014,10,hamilton,176,2,2,5
2014,10,ricciardo,106,3,3,1
2014,10,alonso,97,4,4,0
2014,10,bottas,91,5,5,0
2014,10,vettel,82,6,6,0
2014,10,hulkenberg,69,7,7,0
2014,10,button,59,8,8,0
2014,10,kevin_magnussen,37,9,9,0
2014,10,massa,30,10,10,0
2014,10,perez,29,11,11,0
2014,10,raikkonen,19,12,12,0
2014,10,vergne,9,13,13,0
2014,10,grosjean,8,14,14,0
2014,10,kvyat,6,15,15,0
2014,10,jules_bianchi,2,16,16,0
2014,10,sutil,0,17,17,0
2014,10,ericsson,0,18,18,0
2014,10,maldonado,0,19,19,0
2014,10,gutierrez,0,20,20,0
2014,10,chilton,0,21,21,0
2014,10,kobayashi,0,22,22,0
2015,10,hamilton,202,1,1,5
2015,10,rosberg,181,2,2,3
2015,10,vettel,160,3,3,2
2015,10,bottas,77,4,4,0
2015,10,raikkonen,76,5,5,0
2015,10,massa,74,6,6,0
2015,10,ricciardo,51,7,7,0
2015,10,kvyat,45,8,8,0
2015,10,hulkenberg,24,9,9,0
2015,10,grosjean,23,10,10,0
2015,10,max_verstappen,22,11,11,0
2015,10,nasr,16,12,12,0
2015,10,perez,15,13,13,0
2015,10,maldonado,12,14,14,0
2015,10,alonso,11,15,15,0
2015,10,sainz,9,16,16,0
2015,10,button,6,17,17,0
2015,10,ericsson,6,18,18,0
2015,10,merhi,0,19,19,0
2015,10,stevens,0,20,20,0
2015,10,kevin_magnussen,0,21,21,0
2016,10,rosberg,168,1,1,5
2016,10,hamilton,167,2,2,4
2016,10,raikkonen,106,3,3,0
2016,10,ricciardo,100,4,4,0
2016,10,vettel,98,5,5,0
2016,10,max_verstappen,90,6,6,1
2016,10,bottas,54,7,7,0
2016,10,perez,47,8,8,0
2016,10,massa,38,9,9,0
2016,10,grosjean,28,10,10,0
2016,10,hulkenberg,26,11,11,0
2016,10,sainz,26,12,12,0
2016,10,kvyat,23,13,13,0
2016,10,alonso,18,14,14,0
2016,10,button,13,15,15,0
2016,10,kevin_magnussen,6,16,16,0
2016,10,wehrlein,1,17,17,0
2016,10,vandoorne,1,18,18,0
2016,10,gutierrez,0,19,19,0
2016,10,jolyon_palmer,0,20,20,0
2016,10,ericsson,0,21,21,0
2016,10,nasr,0,22,22,0
2016,10,haryanto,0,23,23,0
2017,10,vettel,177,1,1,3
2017,10,hamilton,176,2,2,4
2017,10,bottas,154,3,3,2
2017,10,ricciardo,117,4,4,1
2017,10,raikkonen,98,5,5,0
2017,10,max_verstappen,57,6,6,0
2017,10,perez,52,7,7,0
2017,10,ocon,43,8,8,0
2017,10,sainz,29,9,9,0
2017,10,hulkenberg,26,10,10,0
2017,10,massa,23,11,11,0
2017,10,stroll,18,12,12,0
2017,10,grosjean,18,13,13,0
2017,10,kevin_magnussen,11,14,14,0
2017,10,wehrlein,5,15,15,0
2017,10,kvyat,4,16,16,0
2017,10,alonso,2,17,17,0
2017,10,jolyon_palmer,0,18,18,0
2017,10,ericsson,0,19,19,0
2017,10,vandoorne,0,20,20,0
2017,10,giovinazzi,0,21,21,0
2017,10,button,0,22,22,0
2018,10,vettel,171,1,1,4
2018,10,hamilton,163,2,2,3
2018,10,raikkonen,116,3,3,0
2018,10,ricciardo,106,4,4,2
2018,10,bottas,104,5,5,0
2018,10,max_verstappen,93,6,6,1
2018,10,hulkenberg,42,7,7,0
2018,10,alonso,40,8,8,0
2018,10,kevin_magnussen,39,9,9,0
2018,10,sainz,28,10,10,0
2018,10,ocon,25,11,11,0
2018,10,perez,24,12,12,0
2018,10,gasly,18,13,13,0
2018,10,leclerc,13,14,14,0
2018,10,grosjean,12,15,15,0
2018,10,vandoorne,8,16,16,0
2018,10,stroll,4,17,17,0
2018,10,ericsson,3,18,18,0
2018,10,brendon_hartley,1,19,19,0
2018,10,sirotkin,0,20,20,0
2019,10,hamilton,223,1,1,7
2019,10,bottas,184,2,2,2
2019,10,max_verstappen,136,3,3,1
2019,10,vettel,123,4,4,0
2019,10,leclerc,120,5,5,0
2019,10,gasly,55,6,6,0
2019,10,sainz,38,7,7,0
2019,10,raikkonen,25,8,8,0
2019,10,norris,22,9,9,0
2019,10,ricciardo,22,10,10,0
2019,10,hulkenberg,17,11,11,0
2019,10,kevin_magnussen,14,12,12,0
2019,10,perez,13,13,13,0
2019,10,kvyat,12,14,14,0
2019,10,albon,7,15,15,0
2019,10,stroll,6,16,16,0
2019,10,grosjean,2,17,17,0
2019,10,giovinazzi,1,18,18,0
2019,10,russell,0,19,19,0
2019,10,kubica,0,20,20,0
2020,10,hamilton,205,1,1,6
2020,10,bottas,161,2,2,2
2020,10,max_verstappen,128,3,3,1
2020,10,norris,65,4,4,0
2020,10,albon,64,5,5,0
2020,10,ricciardo,63,6,6,0
2020,10,leclerc,57,7,7,0
2020,10,stroll,57,8,8,0
2020,10,perez,56,9,9,0
2020,10,gasly,45,10,10,1
2020,10,sainz,41,11,11,0
2020,10,ocon,36,12,12,0
2020,10,vettel,17,13,13,0
2020,10,kvyat,14,14,14,0
2020,10,hulkenberg,6,15,15,0
2020,10,raikkonen,2,16,16,0
2020,10,giovinazzi,2,17,17,0
2020,10,kevin_magnussen,1,18,18,0
2020,10,latifi,0,19,19,0
2020,10,russell,0,20,20,0
2020,10,grosjean,0,21,21,0
2021,10,max_verstappen,185,1,1,5
2021,10,hamilton,177,2,2,4
2021,10,norris,113,3,3,0
2021,10,bottas,108,4,4,0
2021,10,perez,104,5,5,1
2021,10,leclerc,80,6,6,0
2021,10,sainz,68,7,7,0
2021,10,ricciardo,50,8,8,0
2021,10,gasly,39,9,9,0
2021,10,vettel,30,10,10,0
2021,10,alonso,26,11,11,0
2021,10,stroll,18,12,12,0
2021,10,ocon,14,13,13,0
2021,10,tsunoda,10,14,14,0
2021,10,raikkonen,1,15,15,0
2021,10,giovinazzi,1,16,16,0
2021,10,russell,0,17,17,0
2021,10,mick_schumacher,0,18,18,0
2021,10,latifi,0,19,19,0
2021,10,mazepin,0,20,20,0
2022,10,max_verstappen,181,1,1,6
2022,10,perez,147,2,2,1
2022,10,leclerc,138,3,3,2
2022,10,sainz,127,4,4,1
2022,10,russell,111,5,5,0
2022,10,hamilton,93,6,6,0
2022,10,norris,58,7,7,0
2022,10,bottas,46,8,8,0
2022,10,ocon,39,9,9,0
2022,10,alonso,28,10,10,0
2022,10,gasly,16,11,11,0
2022,10,kevin_magnussen,16,12,12,0
2022,10,vettel,15,13,13,0
2022,10,ricciardo,15,14,14,0
2022,10,tsunoda,11,15,15,0
2022,10,zhou,5,16,16,0
2022,10,mick_schumacher,4,17,17,0
2022,10,albon,3,18,18,0
2022,10,stroll,3,19,19,0
2022,10,latifi,0,20,20,0
2022,10,hulkenberg,0,21,21,0
2010,11,hamilton,157,1,1,2
2010,11,button,143,2,2,2
2010,11,webber,136,3,3,3
2010,11,vettel,136,4,4,2
2010,11,alonso,123,5,5,2
2010,11,rosberg,94,6,6,0
2010,11,kubica,89,7,7,0
2010,11,massa,85,8,8,0
2010,11,michael_schumacher,38,9,9,0
2010,11,sutil,35,10,10,0
2010,11,barrichello,29,11,11,0
2010,11,kobayashi,15,12,12,0
2010,11,liuzzi,12,13,13,0
2010,11,petrov,7,14,14,0
2010,11,buemi,7,15,15,0
2010,11,alguersuari,3,16,16,0
2010,11,hulkenberg,2,17,17,0
2010,11,rosa,0,18,18,0
2010,11,kovalainen,0,19,19,0
2010,11,chandhok,0,20,20,0
2010,11,grassi,0,21,21,0
2010,11,trulli,0,22,22,0
2010,11,bruno_senna,0,23,23,0
2010,11,glock,0,24,24,0
2010,11,yamamoto,0,25,25,0
2011,11,vettel,234,1,1,6
2011,11,webber,149,2,2,0
2011,11,hamilton,146,3,3,2
2011,11,alonso,145,4,4,1
2011,11,button,134,5,5,2
2011,11,massa,70,6,6,0
2011,11,rosberg,48,7,7,0
2011,11,heidfeld,34,8,8,0
2011,11,petrov,32,9,9,0
2011,11,michael_schumacher,32,10,10,0
2011,11,kobayashi,27,11,11,0
2011,11,sutil,18,12,12,0
2011,11,buemi,12,13,13,0
2011,11,alguersuari,10,14,14,0
2011,11,perez,8,15,15,0
2011,11,resta,8,16,16,0
2011,11,barrichello,4,17,17,0
2011,11,rosa,0,18,18,0
2011,11,trulli,0,19,19,0
2011,11,liuzzi,0,20,20,0
2011,11,maldonado,0,21,21,0
2011,11,ambrosio,0,22,22,0
2011,11,kovalainen,0,23,23,0
2011,11,glock,0,24,24,0
2011,11,karthikeyan,0,25,25,0
2011,11,ricciardo,0,26,26,0
2011,11,chandhok,0,27,27,0
2012,11,alonso,164,1,1,3
2012,11,webber,124,2,2,2
2012,11,vettel,122,3,3,1
2012,11,hamilton,117,4,4,2
2012,11,raikkonen,116,5,5,0
2012,11,rosberg,77,6,6,1
2012,11,button,76,7,7,1
2012,11,grosjean,76,8,8,0
2012,11,perez,47,9,9,0
2012,11,kobayashi,33,10,10,0
2012,11,maldonado,29,11,11,1
2012,11,michael_schumacher,29,12,12,0
2012,11,resta,27,13,13,0
2012,11,massa,25,14,14,0
2012,11,bruno_senna,24,15,15,0
2012,11,hulkenberg,19,16,16,0
2012,11,vergne,4,17,17,0
2012,11,ricciardo,2,18,18,0
2012,11,kovalainen,0,19,19,0
2012,11,petrov,0,20,20,0
2012,11,glock,0,21,21,0
2012,11,pic,0,22,22,0
2012,11,karthikeyan,0,23,23,0
2012,11,rosa,0,24,24,0
2013,11,vettel,197,1,1,5
2013,11,alonso,151,2,2,2
2013,11,hamilton,139,3,3,1
2013,11,raikkonen,134,4,4,1
2013,11,webber,115,5,5,0
2013,11,rosberg,96,6,6,2
2013,11,massa,67,7,7,0
2013,11,grosjean,53,8,8,0
2013,11,button,47,9,9,0
2013,11,resta,36,10,10,0
2013,11,sutil,25,11,11,0
2013,11,perez,18,12,12,0
2013,11,vergne,13,13,13,0
2013,11,ricciardo,12,14,14,0
2013,11,hulkenberg,7,15,15,0
2013,11,maldonado,1,16,16,0
2013,11,bottas,0,17,17,0
2013,11,gutierrez,0,18,18,0
2013,11,jules_bianchi,0,19,19,0
2013,11,pic,0,20,20,0
2013,11,garde,0,21,21,0
2013,11,chilton,0,22,22,0
2014,11,rosberg,202,1,1,4
2014,11,hamilton,191,2,2,5
2014,11,ricciardo,131,3,3,2
2014,11,alonso,115,4,4,0
2014,11,bottas,95,5,5,0
2014,11,vettel,88,6,6,0
2014,11,hulkenberg,69,7,7,0
2014,11,button,60,8,8,0
2014,11,massa,40,9,9,0
2014,11,kevin_magnussen,37,10,10,0
2014,11,perez,29,11,11,0
2014,11,raikkonen,27,12,12,0
2014,11,vergne,11,13,13,0
2014,11,grosjean,8,14,14,0
2014,11,kvyat,6,15,15,0
2014,11,jules_bianchi,2,16,16,0
2014,11,sutil,0,17,17,0
2014,11,ericsson,0,18,18,0
2014,11,maldonado,0,19,19,0
2014,11,gutierrez,0,20,20,0
2014,11,chilton,0,21,21,0
2014,11,kobayashi,0,22,22,0
2015,11,hamilton,227,1,1,6
2015,11,rosberg,199,2,2,3
2015,11,vettel,160,3,3,2
2015,11,raikkonen,82,4,4,0
2015,11,massa,82,5,5,0
2015,11,bottas,79,6,6,0
2015,11,kvyat,57,7,7,0
2015,11,ricciardo,51,8,8,0
2015,11,grosjean,38,9,9,0
2015,11,max_verstappen,26,10,10,0
2015,11,perez,25,11,11,0
2015,11,hulkenberg,24,12,12,0
2015,11,nasr,16,13,13,0
2015,11,maldonado,12,14,14,0
2015,11,alonso,11,15,15,0
2015,11,sainz,9,16,16,0
2015,11,ericsson,7,17,17,0
2015,11,button,6,18,18,0
2015,11,merhi,0,19,19,0
2015,11,stevens,0,20,20,0
2015,11,kevin_magnussen,0,21,21,0
2016,11,hamilton,192,1,1,5
2016,11,rosberg,186,2,2,5
2016,11,ricciardo,115,3,3,0
2016,11,raikkonen,114,4,4,0
2016,11,vettel,110,5,5,0
2016,11,max_verstappen,100,6,6,1
2016,11,bottas,56,7,7,0
2016,11,perez,47,8,8,0
2016,11,massa,38,9,9,0
2016,11,sainz,30,10,10,0
2016,11,grosjean,28,11,11,0
2016,11,hulkenberg,27,12,12,0
2016,11,alonso,24,13,13,0
2016,11,kvyat,23,14,14,0
2016,11,button,13,15,15,0
2016,11,kevin_magnussen,6,16,16,0
2016,11,wehrlein,1,17,17,0
2016,11,vandoorne,1,18,18,0
2016,11,gutierrez,0,19,19,0
2016,11,jolyon_palmer,0,20,20,0
2016,11,ericsson,0,21,21,0
2016,11,nasr,0,22,22,0
2016,11,haryanto,0,23,23,0
2017,11,vettel,202,1,1,4
2017,11,hamilton,188,2,2,4
2017,11,bottas,169,3,3,2
2017,11,ricciardo,117,4,4,1
2017,11,raikkonen,116,5,5,0
2017,11,max_verstappen,67,6,6,0
2017,11,perez,56,7,7,0
2017,11,ocon,45,8,8,0
2017,11,sainz,35,9,9,0
2017,11,hulkenberg,26,10,10,0
2017,11,massa,23,11,11,0
2017,11,stroll,18,12,12,0
2017,11,grosjean,18,13,13,0
2017,11,kevin_magnussen,11,14,14,0
2017,11,alonso,10,15,15,0
2017,11,wehrlein,5,16,16,0
2017,11,kvyat,4,17,17,0
2017,11,vandoorne,1,18,18,0
2017,11,jolyon_palmer,0,19,19,0
2017,11,ericsson,0,20,20,0
2017,11,giovinazzi,0,21,21,0
2017,11,button,0,22,22,0
2017,11,resta,0,23,23,0
2018,11,hamilton,188,1,1,4
2018,11,vettel,171,2,2,4
2018,11,raikkonen,131,3,3,0
2018,11,bottas,122,4,4,0
2018,11,ricciardo,106,5,5,2
2018,11,max_verstappen,105,6,6,1
2018,11,hulkenberg,52,7,7,0
2018,11,alonso,40,8,8,0
2018,11,kevin_magnussen,39,9,9,0
2018,11,perez,30,10,10,0
2018,11,ocon,29,11,11,0
2018,11,sainz,28,12,12,0
2018,11,grosjean,20,13,13,0
2018,11,gasly,18,14,14,0
2018,11,leclerc,13,15,15,0
2018,11,vandoorne,8,16,16,0
2018,11,ericsson,5,17,17,0
2018,11,stroll,4,18,18,0
2018,11,brendon_hartley,2,19,19,0
2018,11,sirotkin,0,20,20,0
2019,11,hamilton,225,1,1,7
2019,11,bottas,184,2,2,2
2019,11,max_verstappen,162,3,3,2
2019,11,vettel,141,4,4,0
2019,11,leclerc,120,5,5,0
2019,11,gasly,55,6,6,0
2019,11,sainz,48,7,7,0
2019,11,kvyat,27,8,8,0
2019,11,raikkonen,25,9,9,0
2019,11,norris,22,10,10,0
2019,11,ricciardo,22,11,11,0
2019,11,stroll,18,12,12,0
2019,11,kevin_magnussen,18,13,13,0
2019,11,hulkenberg,17,14,14,0
2019,11,albon,15,15,15,0
2019,11,perez,13,16,16,0
2019,11,grosjean,8,17,17,0
2019,11,giovinazzi,1,18,18,0
2019,11,kubica,1,19,19,0
2019,11,russell,0,20,20,0
2020,11,hamilton,230,1,1,7
2020,11,bottas,161,2,2,2
2020,11,max_verstappen,147,3,3,1
2020,11,ricciardo,78,4,4,0
2020,11,perez,68,5,5,0
2020,11,norris,65,6,6,0
2020,11,albon,64,7,7,0
2020,11,leclerc,63,8,8,0
2020,11,stroll,57,9,9,0
2020,11,gasly,53,10,10,1
2020,11,sainz,51,11,11,0
2020,11,ocon,36,12,12,0
2020,11,vettel,17,13,13,0
2020,11,kvyat,14,14,14,0
2020,11,hulkenberg,10,15,15,0
2020,11,giovinazzi,3,16,16,0
2020,11,raikkonen,2,17,17,0
2020,11,grosjean,2,18,18,0
2020,11,kevin_magnussen,1,19,19,0
2020,11,latifi,0,20,20,0
2020,11,russell,0,21,21,0
2021,11,hamilton,195,1,1,4
2021,11,max_verstappen,187,2,2,5
2021,11,norris,113,3,3,0
2021,11,bottas,108,4,4,0
2021,11,perez,104,5,5,1
2021,11,sainz,83,6,6,0
2021,11,leclerc,80,7,7,0
2021,11,gasly,50,8,8,0
2021,11,ricciardo,50,9,9,0
2021,11,ocon,39,10,10,1
2021,11,alonso,38,11,11,0
2021,11,vettel,30,12,12,0
2021,11,tsunoda,18,13,13,0
2021,11,stroll,18,14,14,0
2021,11,latifi,6,15,15,0
2021,11,russell,4,16,16,0
2021,11,raikkonen,2,17,17,0
2021,11,giovinazzi,1,18,18,0
2021,11,mick_schumacher,0,19,19,0
2021,11,mazepin,0,20,20,0
2022,11,max_verstappen,208,1,1,6
2022,11,leclerc,170,2,2,3
2022,11,perez,151,3,3,1
2022,11,sainz,133,4,4,1
2022,11,russell,128,5,5,0
2022,11,hamilton,109,6,6,0
2022,11,norris,64,7,7,0
2022,11,ocon,52,8,8,0
2022,11,bottas,46,9,9,0
2022,11,alonso,29,10,10,0
2022,11,kevin_magnussen,22,11,11,0
2022,11,ricciardo,17,12,12,0
2022,11,gasly,16,13,13,0
2022,11,vettel,15,14,14,0
2022,11,mick_schumacher,12,15,15,0
2022,11,tsunoda,11,16,16,0
2022,11,zhou,5,17,17,0
2022,11,albon,3,18,18,0
2022,11,stroll,3,19,19,0
2022,11,latifi,0,20,20,0
2022,11,hulkenberg,0,21,21,0
2010,12,webber,161,1,1,4
2010,12,hamilton,157,2,2,2
2010,12,vettel,151,3,3,2
2010,12,button,147,4,4,2
2010,12,alonso,141,5,5,2
2010,12,massa,97,6,6,0
2010,12,rosberg,94,7,7,0
2010,12,kubica,89,8,8,0
2010,12,michael_schumacher,38,9,9,0
